México;;;;;;;;;;Oaxaca de Juárez;;;;;;;;;Full-Time;15000;14000;;;3;3;No;No recibo bono;No;0;0;Manager / Director;3;3;3;1;Linux| univention;Bash/Shell| C#| CSS| HTML| Javascript| PHP| SQL;jQuery| Symfony| WordPress;MariaDB| Microsoft SQL Server;Postman;NetBeans| Notepad++| Visual Studio| Visual Studio Code;101-200;;Otras industrias;7;0;Capacitaciones y/o cursos| Horarios flexibles;Universitario;Completado;Ingeniería en Sistemas de Información;UAO - Universidad Anáhuac Oaxaca;Sí| de forma particular;Sí;Sí;No;0;Porcentaje de mi sueldo;Jamás;;;4;0;3;Familia de origen (madre/padre/hermanos/as);Sí;No;3;No;5;Despidió a algunas personas| No está pagando sueldos/aportes| Nos obligaron a tomarnos vacaciones;Ninguna de las anteriores;25;Varón Cis
México;;;;;;;;;;México DF;;;;;;;;;Full-Time;65000;50000;Mi sueldo está dolarizado (pero cobro en moneda local);3250;4;4;De uno a tres sueldos;Mix de las anteriores;No;0;0;Developer;7;1;4;0;Firebase;Swift;Django| Node.js| TensorFlow;MongoDB| MySQL;Postman;Xcode;10001+;Trabajo para una empresa que no tiene oficina en mi ciudad;Servicios / Consultoría de Software / Digital;10;10;Abono de Internet| Capacitaciones y/o cursos| Descuento en gimnasios / Clases de gimnasia online| Clases de idiomas| Comidas pagas / subvencionadas| Cuota para universidad / posgrados| Descuentos varios (Mercado Pago| Clarín 365| Club La Nación| etc)| Horarios flexibles| Vacaciones flexibles (adicionales a las reglamentarias);;;;;;;;;;;;;;;;;;;;;;;;;27;Hombre
México;;;;;;;;;;México DF;;;;;;;;;Full-Time;32000;25000;;;1;1;No;No recibo bono;No;0;0;SysAdmin / DevOps / SRE;4;5;4;0;Google Cloud Platform/App Engine| Linux| Windows Server;.NET| SQL| Rabbit;.NET Core| jQuery| Node.js;Microsoft SQL Server| MySQL;Ninguna de las anteriores;Visual Studio;51-100;;Servicios / Consultoría de Software / Digital;1;0;Ninguna de las anteriores;Universitario;Completado;Licenciatura en Informática;ITZ;No;No;No;;;;;;;;;;;;;;;;;;37;Mujer Cis
México;;;;;;;;;;Querétaro;;;;;;;;;Full-Time;66000;52000;;No;4;4;Menos de un sueldo;Performance de la compañía;Uno;3;1;Infosec;3;0;0;0;Tanium| Splunk| McAfee EPO| MS ATP| MS Cloud protection;Ninguno de los anteriores;Ninguno de los anteriores;Ninguna de las anteriores;Ninguna de las anteriores;Ninguno de los anteriores;10001+;Trabajo para una empresa que no tiene oficina en mi ciudad;Otras industrias;10;10;Capacitaciones y/o cursos| Descuento en gimnasios / Clases de gimnasia online| Descuentos varios (Mercado Pago| Clarín 365| Club La Nación| etc)| Estacionamiento gratuito / subvencionado| Licencia de paternidad / maternidad extendida| Sueldo divido en dos pagos por mes| Vacaciones flexibles (adicionales a las reglamentarias)| Viáticos| Vales de Despensa| Bono anual;Universitario;Incompleto;Ingeniería en Sistemas de Información;Instituto Tecnológico de Tijuana;No;No;No;No;0;Porcentaje de mi sueldo;Jamás;;;4;0;1;Pareja;No;No;3;No;7;No la afectó| Se vio beneficiada;Ninguna de las anteriores;28;Prefiero no decir
México;;;;;;;;;;México DF;;;;;;;;;Full-Time;99000;70000;;;3;3;Un sueldo;Performance de la compañía;Uno;10;7;Sales / Pre-Sales;23;6;6;0;Amazon Web Services| Azure| VMWare;Ninguno de los anteriores;Ninguno de los anteriores;Ninguna de las anteriores;Ninguna de las anteriores;Ninguno de los anteriores;10001+;;Producto basado en Software;10;10;Capacitaciones y/o cursos| Descuento en gimnasios / Clases de gimnasia online| Comidas pagas / subvencionadas| Horarios flexibles| Licencia de paternidad / maternidad extendida| Sueldo divido en dos pagos por mes| Vacaciones flexibles (adicionales a las reglamentarias)| Viáticos;;;;;;;;;;;;;;;;;;;;;;;;;50;Varón Cis
México;;;;;;;;;;Ciudad Nezahualcóyotl;;;;;;;;;Full-Time;24500;20000;;;1;1;No;No recibo bono;No;0;0;Developer;8;8;5;2;Linux;.NET| HTML| Java| Javascript| Perl| PHP| Python| SQL| TypeScript;.NET Core| Angular| Bootstrap| CodeIgniter| Flutter| jQuery| Laravel;MongoDB| Oracle| PostgreSQL;Silktest;Android Studio| NetBeans| Notepad++| PHPStorm| Visual Studio Code;501-1000;;Producto basado en Software;5;6;Horarios flexibles;Universitario;Completado;Sistemas de Información;;Sí| de forma particular;No;Sí;No;0;Porcentaje de mi sueldo;Jamás;Visual;No;3;0;6;Familia de origen (madre/padre/hermanos/as);No;No;3;No;8;No la afectó;Ninguna de las anteriores;32;No binarie
México;;;;;;;;;;Culiacán;;;;;;;;;Full-Time;14500;12000;;;2;1;No;No recibo bono;Uno;6;1;Architect;5;5;0;2;OpenShift| VMWare| Windows Server;.NET| C++| C#| CSS| HTML| Java| Javascript| PHP| SQL;.NET Core| Angular| Bootstrap| jQuery| Spring;MariaDB| MySQL| PostgreSQL;Ninguna de las anteriores;Android Studio| Eclipse| Notepad++| Sublime Text| Visual Studio| Visual Studio Code;10001+;;Producto basado en Software;8;10;Descuento en gimnasios / Clases de gimnasia online| Cuota para universidad / posgrados| Lactario en la oficina| Licencia de paternidad / maternidad extendida| Sueldo divido en dos pagos por mes| Vacaciones flexibles (adicionales a las reglamentarias)| Viáticos;Universitario;Completado;Ingeniería en Computación;TecNM;No;No;No;Sí| pasiva;0;Porcentaje de mi sueldo;Jamás;;;3;1;3;Pareja| Hijos/as (tiempo completo);No;No;3;No;10;Despidió a algunas personas| Frenaron las contrataciones;Ninguna de las anteriores;28;Varón Cis
México;;;;;;;;;;Guadalajara;;;;;;;;;Full-Time;13000;10000;;;3;2;No;No recibo bono;No;0;0;HelpDesk;2;0;0;0;VMWare| Windows Server;Arduino| C| C++| CSS| HTML| PHP| Python;Angular| Bootstrap;Apache HBase| MariaDB| Microsoft Azure (Tables| CosmosDB| SQL| etc)| MongoDB| MySQL;Ninguna de las anteriores;Android Studio| Notepad++| Sublime Text| Visual Studio;201-500;;Otras industrias;10;9;Capacitaciones y/o cursos| Sueldo divido en dos pagos por mes| Vacaciones flexibles (adicionales a las reglamentarias);Universitario;Completado;Ingeniería en Computación;Uteg;No;No;Sí;Sí| activa;0;Porcentaje de mi sueldo;Jamás;Visual;No;;;;;;;;;;;;26;Prefiero no decir
México;;;;;;;;;;México DF;;;;;;;;;Freelance;10;8;Mi sueldo está dolarizado (pero cobro en moneda local);18.5;2;2;No;No recibo bono;No;0;0;QA / Tester;4;1;1;0;Linux;COBOL;Ninguno de los anteriores;MySQL;OpenQA;Ninguno de los anteriores;10-Jan;;Servicios / Consultoría de Software / Digital;4;4;Clases de idiomas| Horarios flexibles;Terciario;Completado;Diseño Gráfico;ORT;Sí| de forma particular;Sí;Sí;Sí| pasiva;0;Neto;En un trabajo anterior;Emocional;Sí;2;0;1;Pareja;Sí;Sí;3;Me despidieron;2;Cerró oficinas;Ninguna de las anteriores;36;Varón Cis
México;;;;;;;;;;Veracruz;;;;;;;;;Freelance;23000;18000;;;4;3;No;No recibo bono;Uno;10;3;Architect;8;3;3;0;Amazon Web Services| Docker| Linux;.NET| C#| Clojure| CSS| HTML| Java| Javascript| PHP| Python| Ruby| Rust| SQL;.NET Core| Bootstrap| CodeIgniter| Cordova| Django| Drupal| Flask| jQuery| Laravel| Node.js| Rails| React.js| Spring| Vue.js;ElasticSearch| MariaDB| MongoDB| MySQL| PostgreSQL| Redis| SQLite;Jest| Mocha| PHPUnit| Puppeteer;Vim;10-Jan;Trabajo para una empresa que no tiene oficina en mi ciudad;Servicios / Consultoría de Software / Digital;9;10;Ninguna de las anteriores;Universitario;Completado;Matemáticas;Universidad veracruzana;No;Sí;Sí;No;0;Porcentaje de mi sueldo;En un trabajo anterior;;No;4;0;1;Pareja;No;No;3;Google forms está roto| quería seleccionar NO;1;Se vio beneficiada;Ninguna de las anteriores;29;Varón Cis
México;;;;;;;;;;México DF;;;;;;;;;Full-Time;80000;60000;;;4;4;No;No recibo bono;Uno;4;3;Developer;14;8;8;2;SAP;ABAP;SAP;HANA| IBM Db2;SoapUI;Eclipse;2001-5000;;Otras industrias;8;8;Ninguna de las anteriores;;;;;;;;;;;;;;;;;;;;;;;;;39;Varón Cis
Nicaragua;;;;;;;;;;;Chinandega;;;;;;;;Part-Time;1,00E+12;1,00E+11;Cobro en dólares;1;1;1;3+ sueldos;A mi ortografía;Más de tres;100;7;UX;82;81;80;1.5;eczel y pouer point;COBOL| y pascal obvio;Ninguno de los anteriores;SQLite;Postman;Emacs| Vi| Vim;10001+;;Otras industrias;10;10;clonazepam;;;;;;;;;;;;;;;;;;;;;;;;;89;COMO ROMPEN LA PIJA CON ESTAS HUEVADAS DEL GÉNERO PROGRES DE MIERDA. 1)HOMBRE(+mujer identificandose como hombre) 2)MUJER(+hombre identificandose como mujer) 3)INDEFINIDO/NO-BINARIO
Nicaragua;;;;;;;;;;;Managua;;;;;;;;Full-Time;19000;16000;;0;1;2;Menos de un sueldo;Performance individual;No;0;0;Business Analyst;7;0;0;0;Sql Server| power Bi;SQL;Ninguno de los anteriores;Microsoft SQL Server;Ninguna de las anteriores;Ninguno de los anteriores;201-500;Trabajo para una empresa que no tiene oficina en mi ciudad;Otras industrias;1;2;Abono de celular| Gasolina ;;;;;;;;;;;;;;;;;;;;;;;;;32;Varón Trans
Nicaragua;;;;;;;;;;;Managua;;;;;;;;Full-Time;20000;17000;;;2;1;No;No recibo bono;No;0;0;Manager / Director;20;3;12;5;Linux| Solaris| Windows Server;.NET| HTML| Java| SQL;Ninguno de los anteriores;Microsoft SQL Server;Ninguna de las anteriores;Visual Studio| Visual Studio Code;Nov-50;;Otras industrias;4;3;Ninguna de las anteriores;Posgrado;Completado;Ingeniería en Sistemas de Información;UdeM - Universidad de Managua;Sí| de forma particular;Sí;Sí;Sí| pasiva;0;Neto;En mi trabajo actual;;;;;;;;;;;;;;37;Varón Cis
Panamá;;;;;;;;;;;;Ciudad de Panamá;;;;;;;Full-Time;2620.8;2104.8;Cobro en dólares;;3;3;Un sueldo;Performance de la compañía;No;0;0;Storage / Backup;20;5;5;3;AIX| Azure| Kubernetes| Linux| VMWare| Windows Server;.NET| Bash/Shell| C#| CSS| HTML| Javascript| Python| SQL| VBA;.NET Core;IBM Db2| MariaDB| Microsoft Azure (Tables| CosmosDB| SQL| etc)| Microsoft SQL Server| MongoDB| MySQL| PostgreSQL| Redis| Sybase;TFS;Notepad++| PyCharm| Sublime Text| Vim| Visual Studio| Visual Studio Code;2001-5000;;Servicios / Consultoría de Software / Digital;7;6;Capacitaciones y/o cursos| Descuento en gimnasios / Clases de gimnasia online| Clases de idiomas| Licencia de paternidad / maternidad extendida| Sueldo divido en dos pagos por mes| Vacaciones flexibles (adicionales a las reglamentarias)| Viáticos;;;;;;;;;;;;;;;;;;;;;;;;;37;Varón Cis
Paraguay;;;;;;;;;;;;;San Lorenzo;;;;;;Remoto (empresa de otro país);46410000;41810000;Cobro en dólares. Mi sueldo está dolarizado (pero cobro en moneda local);6630;4;4;No;No recibo bono;No;0;0;Developer;16;1;1;0;Amazon Web Services| Docker| Google Cloud Platform/App Engine| Heroku| Kubernetes| Linux;Go| HTML| Javascript| SQL;Node.js| React.js;MongoDB| MySQL| PostgreSQL;Jest| ginkgo;Visual Studio Code;10-Jan;Trabajo para una empresa que no tiene oficina en mi ciudad;Servicios / Consultoría de Software / Digital;10;10;Capacitaciones y/o cursos| Sueldo divido en dos pagos por mes;Universitario;En curso;Ingeniería en Software;MIT;Sí| de forma particular;Sí;Sí;No;0;Bruto;Jamás;;No;4;3;6;Pareja| Hijos/as (tiempo completo);Sí;No;2;Cambié de trabajo| pero no por la pandemia;10;No la afectó;Compra de accesorios (escritorio| monitor| teclado| mouse| etc);40;Varón Cis
Paraguay;;;;;;;;;;;;;Encarnación;;;;;;Freelance;6000000;5400000;;;2;3;No;No recibo bono;No;0;0;Developer;8;0;0;0;Arduino o similar| Docker| Linux;.NET| Arduino| C#| CSS| HTML| Java| Javascript| PHP| Python| SQL;jQuery| Laravel;MariaDB| MySQL| PostgreSQL| Redis| SQLite;Ninguna de las anteriores;Nano| NetBeans| Vim| Visual Studio| Visual Studio Code;10-Jan;;Servicios / Consultoría de Software / Digital;10;0;Ninguna de las anteriores;;;;;;;;;;;;;;;;;;;;;;;;;27;Varón Cis
Paraguay;;;;;;;;;;;;;Asunción;;;;;;Full-Time;3.000.000Gs;;;;2;2;Menos de un sueldo;Performance individual;No;0;0;HelpDesk;0;2;0;0;Ninguna de las anteriores;Java;WordPress;Ninguna de las anteriores;Ninguna de las anteriores;Atom;1001-2000;;Otras industrias;7;10;Descuento en gimnasios / Clases de gimnasia online| Cuota para universidad / posgrados| Descuentos varios (Mercado Pago| Clarín 365| Club La Nación| etc)| Horarios flexibles;Universitario;En curso;Ingeniería en Informática;Universidad Columbia de Asunción ;Sí| de forma particular;No;No;No;0;Neto;Jamás;;No;;;;;;;;;;;;23;Varón Cis
Paraguay;;;;;;;;;;;;;Asunción;;;;;;Full-Time;30000000;28000000;;;3;4;De uno a tres sueldos;Mix de las anteriores;Uno;12;2;VP / C-Level;20;7;5;16;Amazon Web Services| Linux| Windows Server;.NET| HTML| Java| Kotlin| PHP| SQL| VBA;.NET Core| Flutter| Node.js| React.js;Microsoft Azure (Tables| CosmosDB| SQL| etc)| Microsoft SQL Server| MongoDB| PostgreSQL;Ninguna de las anteriores;Android Studio| NetBeans| Visual Studio Code;201-500;;Servicios / Consultoría de Software / Digital;10;10;Abono de celular| Capacitaciones y/o cursos| Estacionamiento gratuito / subvencionado| Horarios flexibles| Lactario en la oficina| Licencia de paternidad / maternidad extendida| Sueldo divido en dos pagos por mes;Universitario;Completado;Ingeniería en Informática;Universidad Americana;Sí| de forma particular;No;No;No;0;Bruto;En un trabajo anterior;Visual;No;4;2;5;Familia de origen (madre/padre/hermanos/as)| Pareja| Hijos/as (tiempo completo);Sí;No;3;No;10;No la afectó;Ninguna de las anteriores;44;Prefiero no decir
Paraguay;;;;;;;;;;;;;Asunción;;;;;;Full-Time;3650000;3000000;;;2;2;Menos de un sueldo;Mix de las anteriores;No;0;0;HelpDesk;9;8;7;0;Linux| Windows Server;Ninguno de los anteriores;WordPress;Ninguna de las anteriores;Ninguna de las anteriores;Ninguno de los anteriores;1001-2000;;Otras industrias;5;5;Ninguna de las anteriores;Posgrado;Completado;Ingeniería en Informática;UCSA - Universidad del Cono Sur de las Américas ;Sí| de forma particular;No;No;No;0;Neto;Jamás;Ninguna ;No;4;0;0;Vivo solo/a;Sí;No;3;No;6;Frenaron las contrataciones;Ninguna de las anteriores;31;Varón Cis
Paraguay;;;;;;;;;;;;;Asunción;;;;;;Full-Time;6800000;6120000;;;3;4;No;No recibo bono;Uno;61;8;Consultant;5;5;3;1;AIX| HP-UX| Linux| Windows Server;Ninguno de los anteriores;Ninguno de los anteriores;IBM Db2| Microsoft SQL Server| MySQL| Oracle;Ninguna de las anteriores;Ninguno de los anteriores;101-200;;Servicios / Consultoría de Software / Digital;10;10;Abono de celular| Abono de Internet| Capacitaciones y/o cursos| Horarios flexibles| Lactario en la oficina| Sueldo divido en dos pagos por mes| Vacaciones flexibles (adicionales a las reglamentarias);;;;;;;;;;;;;;;;;;;;;;;;;25;Varón Cis
Paraguay;;;;;;;;;;;;;Asunción;;;;;;Full-Time;12000000;10000000;;6700;3;3;Un sueldo;Mix de las anteriores;No;0;0;Architect;10;11;5;0;Amazon Web Services| Linux| Solaris;Bash/Shell| HTML| Java| Javascript| Python| SQL;Angular| Bootstrap| Django;MariaDB| MongoDB| Oracle| SQLite;JUnit| Postman| SoapUI;Vi| Vim| Visual Studio Code;5001-10000;;Servicios / Consultoría de Software / Digital;10;10;Abono de celular| Abono de Internet| Descuento en gimnasios / Clases de gimnasia online| Comidas pagas / subvencionadas| Estacionamiento gratuito / subvencionado| Horarios flexibles;;;;;;;;;;;;;;;;;;;;;;;;;33;Varón Cis
Paraguay;;;;;;;;;;;;;Asunción;;;;;;Remoto (empresa de otro país);PYG;35000000;Cobro en dólares;;3;4;No;No recibo bono;No;0;0;Developer;11;1;1;0;Amazon Web Services| Docker| Firebase| Linux| Serverless;Bash/Shell| HTML| Javascript| Python| SQL;Flask| React.js;Amazon RDS/Aurora| PostgreSQL| Redis;Ninguna de las anteriores;Visual Studio Code;51-100;Trabajo para una empresa que no tiene oficina en mi ciudad;Producto basado en Software;9;0;Ninguna de las anteriores;;;;;;;;;;;;;;;;;;;;;;;;;35;Varón Cis
Perú;;;;;;;;;;;;;;Lima;;;;;Full-Time;1000;1000;;;2;4;No;No recibo bono;No;0;0;Networking;2;1;1;0;Linux| OpenShift| VMWare;Ninguno de los anteriores;Ninguno de los anteriores;Ninguna de las anteriores;Ninguna de las anteriores;Ninguno de los anteriores;10-Jan;;Servicios / Consultoría de Software / Digital;9;9;Ninguna de las anteriores;;;;;;;;;;;;;;;;;;;;;;;;;24;Varón Cis
Perú;;;;;;;;;;;;;;Lima;;;;;Remoto (empresa de otro país);29643;;Cobro en dólares;;4;4;No;No recibo bono;No;0;0;Developer;7;0;0;0;Amazon Web Services| Docker;CSS| HTML| Javascript| Kotlin| Ruby| Swift| TypeScript;Node.js| Rails| React.js;PostgreSQL;Cypress| Jest;Visual Studio Code;Nov-50;Trabajo para una empresa que no tiene oficina en mi ciudad;Producto basado en Software;10;10;Capacitaciones y/o cursos| Horarios flexibles| Stock options / RSUs| Sueldo divido en dos pagos por mes| Vacaciones flexibles (adicionales a las reglamentarias);Secundario;Completado;;;Sí| de forma particular;Sí;Sí;No;0;Porcentaje de mi sueldo;Jamás;;;4;1;2;Pareja| Hijos/as (tiempo completo);Sí;No;4;Cambié de trabajo| pero no por la pandemia;10;No la afectó;Ninguna de las anteriores;28;Varón Cis
Perú;;;;;;;;;;;;;;Lima;;;;;Full-Time;3800;;Cobro en dólares;1150;2;1;No;No recibo bono;No;0;0;Developer;4;2;1;0;Heroku;CSS| HTML| Javascript| Ruby| SQL| TypeScript;Rails| React.js;PostgreSQL;Cypress| Jest| RSpec;Vim| Visual Studio Code;51-100;;Servicios / Consultoría de Software / Digital;7;10;Capacitaciones y/o cursos| Clases de idiomas| Comidas pagas / subvencionadas| Horarios flexibles| Vacaciones flexibles (adicionales a las reglamentarias);;;;;;;;;;;;;;;;;;;;;;;;;33;Varón Cis
Perú;;;;;;;;;;;;;;Lima;;;;;Full-Time;6600;4840;;;3;3;De uno a tres sueldos;Performance de la compañía;No;0;0;Technical Leader;11;3;2;2;Azure| Linux;Bash/Shell| Java| SQL;Hibernate| Spring;Oracle;JUnit| Postman| SoapUI| JMeter;Eclipse| Nano| Notepad++| Vi| Vim;1001-2000;;Otras industrias;9;9;Capacitaciones y/o cursos| Clases de idiomas| Horarios flexibles;Universitario;Completado;Ingeniería en Sistemas de Información;Universidad Tecnológica del Perú;Sí| de forma particular;No;Sí;No;0;Porcentaje de mi sueldo;Jamás;;;3;1;2;Pareja| Hijos/as (tiempo completo);Sí;No;4;No;9;No la afectó;Días libres extras;34;Varón Cis
Perú;;;;;;;;;;;;;;Lima;;;;;Full-Time;Mensual;2000;;;3;1;No;No recibo bono;No;0;0;Developer;0;0;0;0;Vtex| hubspot| vue;HTML| Javascript| PHP;Node.js| Vue.js| WordPress;MongoDB;Ninguna de las anteriores;Visual Studio;Nov-50;Trabajo para una empresa que no tiene oficina en mi ciudad;Servicios / Consultoría de Software / Digital;9;10;Capacitaciones y/o cursos| Horarios flexibles;Universitario;En curso;Ingeniería en Sistemas de Información;Universidad san ignacio de loyola;Sí| de forma particular;No;Sí;;;;;;;;;;;;;;;;;;28;Varón Cis
Perú;;;;;;;;;;;;;;Trujillo;;;;;Full-Time;3500;3200;;;3;3;De uno a tres sueldos;Mix de las anteriores;No;0;0;UX;5;0;0;1;Amazon Web Services| Azure| Kubernetes;HTML| Javascript| TypeScript;Angular| Bootstrap;Microsoft Azure (Tables| CosmosDB| SQL| etc);Jest;Visual Studio| Visual Studio Code;Nov-50;;Servicios / Consultoría de Software / Digital;8;8;Capacitaciones y/o cursos| Vacaciones flexibles (adicionales a las reglamentarias)| Viáticos;Posgrado;Completado;Ingeniería de Sistemas y Computación ;USAT;Sí| de forma particular;No;No;No;0;Bruto;;;;;;;;;;;;;;;27;Mujer Cis
Perú;;;;;;;;;;;;;;Lima;;;;;Tercerizado (trabajo a través de consultora o agencia);9000;7300;;;3;4;De uno a tres sueldos;Performance de la compañía;No;0;0;SysAdmin / DevOps / SRE;7;3;1;0;Amazon Web Services| Azure| Google Cloud Platform/App Engine| Linux| Serverless| VMWare| Windows Server;Bash/Shell| CSS| HTML| Java| Javascript| PHP;Angular| Bootstrap| Drupal| jQuery| Laravel| Vue.js| WordPress;Amazon DynamoDB| Amazon Redshift| Amazon RDS/Aurora| ElasticSearch| MariaDB| Microsoft Azure (Tables| CosmosDB| SQL| etc)| Microsoft SQL Server| MongoDB| MySQL| Oracle| Redis;Ninguna de las anteriores;Atom| Nano| Notepad++| Vi| Vim;101-200;;Servicios / Consultoría de Software / Digital;8;10;Abono de celular| Abono de Internet| Licencia de paternidad / maternidad extendida;;;;;;;;;;;;;;;;;;;;;;;;;29;Varón Cis
Perú;;;;;;;;;;;;;;Lima;;;;;Full-Time;21000;14000;;;4;4;No;No recibo bono;No;0;1;Product Manager;11;6;2;8;Amazon Web Services| Docker| Kubernetes| Elastic search| queues;CSS| Javascript| PHP| Python| TypeScript;Flask| Node.js| React.js;ElasticSearch| MongoDB| MySQL| Redis;Cypress| Jest| Visual Studio Coded UI;Visual Studio Code;51-100;;Producto basado en Software;10;10;Capacitaciones y/o cursos| Horarios flexibles;;;;;;;;;;;;;;;;;;;;;;;;;32;Varón Cis
Perú;;;;;;;;;;;;;;Lima;;;;;Full-Time;6000;5600;;;4;3;Menos de un sueldo;Performance de la compañía;No;0;0;Technical Leader;10;3;3;5;Amazon Web Services| Azure| Docker| Google Cloud Platform/App Engine| IBM Cloud / Watson| Kubernetes| Linux| SAP| Windows Server;.NET| Bash/Shell| C#| CSS| Javascript| Python| SQL| VBA;.NET Core| Angular| Bootstrap| Flutter| jQuery| Node.js| SAP| Vue.js;Amazon DynamoDB| Informix| Microsoft Azure (Tables| CosmosDB| SQL| etc)| Microsoft SQL Server| MongoDB| Oracle| SQLite| Teradata;JUnit| Postman| Selenium| SoapUI| TFS| Visual Studio Coded UI;Eclipse| NetBeans| Notepad++| Sublime Text| Visual Studio| Visual Studio Code| WebStorm;501-1000;;Servicios / Consultoría de Software / Digital;9;6;Descuento en gimnasios / Clases de gimnasia online| Vacaciones flexibles (adicionales a las reglamentarias);;;;;;;;;;;;;;;;;;;;;;;;;34;Varón Cis
Perú;;;;;;;;;;;;;;Lima;;;;;Full-Time;2500;2200;;;1;1;No;No recibo bono;No;0;0;Developer;4;3;3;0;Amazon Web Services| Docker| Linux;Java| PHP| SQL;Laravel| Node.js| Vue.js;MariaDB| MySQL;Ninguna de las anteriores;IntelliJ| Sublime Text| Visual Studio Code;10-Jan;Trabajo para una empresa que no tiene oficina en mi ciudad;Producto basado en Software;5;10;Horarios flexibles;Universitario;Completado;Ingeniería en Sistemas de Información;UNEFA;Sí| de forma particular;No;Sí;No;0;Porcentaje de mi sueldo;En un trabajo anterior;;;4;2;2;Pareja| Hijos/as (tiempo completo);Sí;No;3;No;10;Cerró oficinas;Ninguna de las anteriores;27;Prefiero no decir
Perú;;;;;;;;;;;;;;Lima;;;;;Remoto (empresa de otro país);13000;;Cobro en dólares;;3;3;No;No recibo bono;No;0;0;SysAdmin / DevOps / SRE;3;0;2;0;Amazon Web Services| Docker| Kubernetes| Linux| Serverless;Javascript| Python;Django| Flask| React.js;Amazon DynamoDB| Amazon Redshift| Amazon RDS/Aurora| MongoDB| MySQL| PostgreSQL;Jest| JUnit| Mocha;Vim| Visual Studio Code;1001-2000;Trabajo para una empresa que no tiene oficina en mi ciudad;Servicios / Consultoría de Software / Digital;9;10;Capacitaciones y/o cursos| Clases de idiomas| Horarios flexibles;;;;;;;;;;;;;;;;;;;;;;;;;25;Varón Cis
Perú;;;;;;;;;;;;;;Lima;;;;;Full-Time;4700;3600;;;3;3;No;No recibo bono;Uno;4;4;Developer;8;8;2;0;Amazon Web Services| Azure| Docker| IBM Cloud / Watson| Kubernetes| Linux;CSS| HTML| Javascript| PHP| Python| SQL;Bootstrap| Django| jQuery| Laravel| Node.js| React.js| Symfony;MariaDB| Microsoft Azure (Tables| CosmosDB| SQL| etc)| Microsoft SQL Server| MongoDB| MySQL| PostgreSQL| Redis| SQLite;JUnit| Mocha| PHPUnit| Postman;Visual Studio Code;1001-2000;;Otras industrias;8;8;Cuota para universidad / posgrados;;;;;;;;;;;;;;;;;;;;;;;;;28;Varón Cis
Perú;;;;;;;;;;;;;;Arequipa;;;;;Full-Time;10500;9000;;;3;3;Un sueldo;Mix de las anteriores;Uno;8;1;Developer;6;3;6;0;Amazon Web Services| Docker;Javascript| TypeScript;Node.js| React.js;MySQL;Ninguna de las anteriores;Visual Studio Code;10001+;Trabajo para una empresa que no tiene oficina en mi ciudad;Servicios / Consultoría de Software / Digital;8;8;Abono de Internet| Clases de idiomas| Comidas pagas / subvencionadas| Sueldo divido en dos pagos por mes| Viáticos;;;;;;;;;;;;;;;;;;;;;;;;;29;Varón Cis
Perú;;;;;;;;;;;;;;Lima;;;;;Full-Time;4000;3200;;;2;2;No;No recibo bono;No;0;0;Manager / Director;10;1.8;1.8;5;Linux| Windows Server;Ninguno de los anteriores;WordPress;Microsoft SQL Server| MySQL;Ninguna de las anteriores;Ninguno de los anteriores;101-200;;Otras industrias;4;9;Licencia de paternidad / maternidad extendida;Posgrado;Completado;Ingeniería en Sistemas de Información;Universidad continental ;Sí| de forma particular;No;No;No;0;Bruto;Jamás;;No;3;0;1;Pareja;Sí;No;3;Decidí buscar otro trabajo;6;Frenaron las contrataciones;Ninguno ;39;Varón Cis
Perú;;;;;;;;;;;;;;Lima;;;;;Participación societaria en una cooperativa;5200;4400;;;3;3;No;No recibo bono;No;0;0;Architect;10;1;1;0;Amazon Web Services| Serverless;CSS| Go| HTML| Javascript| PHP| Python;Node.js| php phalcon;MongoDB| PostgreSQL;Ninguna de las anteriores;Visual Studio Code;10-Jan;;Producto basado en Software;5;9;Capacitaciones y/o cursos;Universitario;Incompleto;Analista Programador;upc;No;Sí;Sí;No;0;Porcentaje de mi sueldo;;;;;;;;;;;;;;;30;Varón Cis
Perú;;;;;;;;;;;;;;Lima;;;;;Full-Time;5200;;;;3;3;No;No recibo bono;Dos;0;5;Analista Funcional de Sistemas;10;5;7;5;Ninguna de las anteriores;.NET| C#| Java| SQL| TypeScript;Angular| Bootstrap| jQuery| Node.js| Spring;Microsoft SQL Server| Oracle;JUnit| Postman| Selenium| SoapUI| TFS;Eclipse| Notepad++| Visual Studio| Visual Studio Code;51-100;;Servicios / Consultoría de Software / Digital;8;9;Ninguna de las anteriores;;;;;;;;;;;;;;;;;;;;;;;;;32;MASCULINO
Perú;;;;;;;;;;;;;;Lima;;;;;Full-Time;1500;1200;;4 soles por dolar;2;2;No;No recibo bono;No;0;0;Data Engineer;0;0;0;0;Amazon Web Services| Azure| Docker| IBM Cloud / Watson| Kubernetes| SAP;Python| R;Hadoop| SAP| Spark;Apache Hive| HANA| Microsoft Azure (Tables| CosmosDB| SQL| etc)| Microsoft SQL Server;Ninguna de las anteriores;IPython / Jupyter;51-100;;Servicios / Consultoría de Software / Digital;8;8;Capacitaciones y/o cursos;;;;;;;;;;;;;;;;;;;;;;;;;30;Varón Cis
